Experiment,Accuracy,Kappa,Dataset,DR Method,N Components,Model,Class,IoU Score
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Grapes_untrained,0.781856403622251
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Grapes_untrained,0.7830144291091593
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Grapes_untrained,0.8322069253233209
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Grapes_untrained,0.8803756796836382
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Grapes_untrained,0.6808291795236965
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Grapes_untrained,0.6683548189073051
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Grapes_untrained,0.6162440570522979
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Grapes_untrained,0.6384383943641301
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Grapes_untrained,0.6427560169891459
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Grapes_untrained,0.7181202578118626
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Grapes_untrained,0.7261782988433394
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Grapes_untrained,0.744251968503937
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Grapes_untrained,0.77501196744854
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Grapes_untrained,0.8418175885136238
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Grapes_untrained,0.7835465879265092
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Grapes_untrained,0.8351440329218107
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Grapes_untrained,0.8166966309700617
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Grapes_untrained,0.8218882404668638
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Grapes_untrained,0.753892897835169
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Grapes_untrained,0.8555776892430279
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Grapes_untrained,0.7588086282336686
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Grapes_untrained,0.8572404955147372
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Grapes_untrained,0.7991435049122513
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Grapes_untrained,0.8587783070109468
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Grapes_untrained,0.8420389654014108
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Grapes_untrained,0.8623248145094806
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Grapes_untrained,0.7932106763410209
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Grapes_untrained,0.868488253319714
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Grapes_untrained,0.8597742127153892
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Grapes_untrained,0.7897993178392956
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Grapes_untrained,0.7758333993190276
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Grapes_untrained,0.8111821086261981
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Grapes_untrained,0.7698959167333868
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Grapes_untrained,0.9045035735813313
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Grapes_untrained,0.8801293210644119
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Grapes_untrained,0.8727667390215395
Salinas_AE2_30_paoletti,96.56191690221507,0.9618053469973584,Salinas,AE2,30,paoletti,Grapes_untrained,0.929077401520387
Salinas_PCA_8_mou,95.2853368804153,0.9476512761593476,Salinas,PCA,8,mou,Soil_vinyard_develop,0.9958111809247624
Salinas_PCA_8_hamida,94.7089360601526,0.941173536422126,Salinas,PCA,8,hamida,Soil_vinyard_develop,0.9962927143778207
Salinas_PCA_8_li,95.70101054887398,0.9522562549106768,Salinas,PCA,8,li,Soil_vinyard_develop,0.9961321514907333
Salinas_PCA_8_paoletti,95.536588520017,0.9504002056331988,Salinas,PCA,8,paoletti,Soil_vinyard_develop,0.9956500724987917
Salinas_PCA_15_mou,88.48861054148423,0.8721885161992068,Salinas,PCA,15,mou,Soil_vinyard_develop,0.9363737840854728
Salinas_PCA_15_hamida,94.9915941547045,0.9443423404119878,Salinas,PCA,15,hamida,Soil_vinyard_develop,0.9950080515297907
Salinas_PCA_15_li,95.0026787858634,0.9444921032610828,Salinas,PCA,15,li,Soil_vinyard_develop,0.995330112721417
Salinas_PCA_15_paoletti,89.31626300134863,0.8812662249268737,Salinas,PCA,15,paoletti,Soil_vinyard_develop,0.989375402446877
Salinas_PCA_30_mou,95.10613534334644,0.9456496727673,Salinas,PCA,30,mou,Soil_vinyard_develop,0.9902274911887216
Salinas_PCA_30_hamida,96.64135675885385,0.96267632087766,Salinas,PCA,30,hamida,Soil_vinyard_develop,0.9961321514907333
Salinas_PCA_30_li,96.83349036560809,0.9648137822210732,Salinas,PCA,30,li,Soil_vinyard_develop,0.9958111809247624
Salinas_PCA_30_paoletti,93.9126900552384,0.9323513960031672,Salinas,PCA,30,paoletti,Soil_vinyard_develop,0.9926009329258485
Salinas_FastICA_8_mou,93.86835153060282,0.9318242369238678,Salinas,FastICA,8,mou,Soil_vinyard_develop,0.9951690821256038
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Soil_vinyard_develop,0.9940466613032984
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Soil_vinyard_develop,0.9956507731958762
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Soil_vinyard_develop,0.9938837920489296
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Soil_vinyard_develop,0.9678740157480314
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Soil_vinyard_develop,0.9515527950310559
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Soil_vinyard_develop,0.0
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Soil_vinyard_develop,0.9958098307816278
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Soil_vinyard_develop,0.9917874396135266
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Soil_vinyard_develop,0.9959709911361805
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Soil_vinyard_develop,0.9954904171364148
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Soil_vinyard_develop,0.995330112721417
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Soil_vinyard_develop,0.9964533290343383
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Soil_vinyard_develop,0.9948495090938355
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Soil_vinyard_develop,0.9946894110074026
Salinas_UMAP_8_paoletti,93.7519629034344,0.930556356695755,Salinas,UMAP,8,paoletti,Soil_vinyard_develop,0.9962921167177172
Salinas_UMAP_15_mou,93.89421566997358,0.932229212619754,Salinas,UMAP,15,mou,Soil_vinyard_develop,0.9959716403480503
Salinas_UMAP_15_hamida,93.36769568992592,0.9263897457968892,Salinas,UMAP,15,hamida,Soil_vinyard_develop,0.9958105059619723
Salinas_UMAP_15_li,94.1879583956844,0.9354039327931938,Salinas,UMAP,15,li,Soil_vinyard_develop,0.9961321514907333
Salinas_UMAP_15_paoletti,94.3708548098062,0.9374766539755214,Salinas,UMAP,15,paoletti,Soil_vinyard_develop,0.9958091553836235
Salinas_UMAP_30_mou,94.73849507657631,0.9415900603134754,Salinas,UMAP,30,mou,Soil_vinyard_develop,0.9964533290343383
Salinas_UMAP_30_hamida,94.1657891333666,0.9351507248433109,Salinas,UMAP,30,hamida,Soil_vinyard_develop,0.9964533290343383
Salinas_UMAP_30_li,95.04147499491954,0.9449184106202076,Salinas,UMAP,30,li,Soil_vinyard_develop,0.9964533290343383
Salinas_UMAP_30_paoletti,94.82532468732104,0.9425599703655174,Salinas,UMAP,30,paoletti,Soil_vinyard_develop,0.9962927143778207
Salinas_DiffMaps_8_mou,89.43449906704355,0.8824667523976196,Salinas,DiffMaps,8,mou,Soil_vinyard_develop,0.9627566449148496
Salinas_DiffMaps_8_hamida,78.18914075634133,0.7551974583815915,Salinas,DiffMaps,8,hamida,Soil_vinyard_develop,0.9156207470134583
Salinas_DiffMaps_8_li,81.34826063662732,0.7922229064897727,Salinas,DiffMaps,8,li,Soil_vinyard_develop,0.8603597224189208
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Soil_vinyard_develop,0.9650808905974692
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Soil_vinyard_develop,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Soil_vinyard_develop,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Soil_vinyard_develop,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Soil_vinyard_develop,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Soil_vinyard_develop,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Soil_vinyard_develop,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Soil_vinyard_develop,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Soil_vinyard_develop,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Soil_vinyard_develop,0.8858184026723352
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Soil_vinyard_develop,0.9154266626176738
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Soil_vinyard_develop,0.8949704142011834
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Soil_vinyard_develop,0.7923827856455383
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Soil_vinyard_develop,0.9578284815106216
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Soil_vinyard_develop,0.9693796604791369
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Soil_vinyard_develop,0.9709796376463043
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Soil_vinyard_develop,0.9661043921069382
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Soil_vinyard_develop,0.9644886363636364
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Soil_vinyard_develop,0.9710991787744788
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Soil_vinyard_develop,0.986235595390525
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Soil_vinyard_develop,0.9537271004421983
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Soil_vinyard_develop,0.9592031872509961
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Soil_vinyard_develop,0.9674835816114048
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Soil_vinyard_develop,0.9426304546841623
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Soil_vinyard_develop,0.9524944391483953
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Soil_vinyard_develop,0.9221838719799185
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Soil_vinyard_develop,0.971185640056684
Salinas_Corr_15_li,93.24761218570453,0.9249115162593464,Salinas,Corr,15,li,Soil_vinyard_develop,0.9763437399420662
Salinas_Corr_15_paoletti,91.68652663082636,0.9076891268926138,Salinas,Corr,15,paoletti,Soil_vinyard_develop,0.930716296527995
Salinas_Corr_30_mou,91.36876720427128,0.9040590576189792,Salinas,Corr,30,mou,Soil_vinyard_develop,0.938104147178048
Salinas_Corr_30_hamida,94.13623011694284,0.9348926698700298,Salinas,Corr,30,hamida,Soil_vinyard_develop,0.9822456813819578
Salinas_Corr_30_li,94.79946054795026,0.9421443813010356,Salinas,Corr,30,li,Soil_vinyard_develop,0.9462645437844458
Salinas_Corr_30_paoletti,87.35428328622365,0.8597223695632515,Salinas,Corr,30,paoletti,Soil_vinyard_develop,0.894167808740673
Salinas_Var_8_mou,88.15052929113784,0.8684769915812355,Salinas,Var,8,mou,Soil_vinyard_develop,0.9537663154584054
Salinas_Var_8_hamida,85.71191043618023,0.8415571354362744,Salinas,Var,8,hamida,Soil_vinyard_develop,0.9127506734510625
Salinas_Var_8_li,85.57150510816753,0.8396565229422862,Salinas,Var,8,li,Soil_vinyard_develop,0.9088173337345772
Salinas_Var_8_paoletti,85.85970551829888,0.8433345339238133,Salinas,Var,8,paoletti,Soil_vinyard_develop,0.9394455629549326
Salinas_Var_15_mou,89.76334312475753,0.8864959274746155,Salinas,Var,15,mou,Soil_vinyard_develop,0.9556534046233685
Salinas_Var_15_hamida,90.41179404755307,0.8935091858022852,Salinas,Var,15,hamida,Soil_vinyard_develop,0.961038961038961
Salinas_Var_15_li,90.48569158861238,0.8943091807457126,Salinas,Var,15,li,Soil_vinyard_develop,0.9700759974667511
Salinas_Var_15_paoletti,91.55720593397255,0.9062298501426695,Salinas,Var,15,paoletti,Soil_vinyard_develop,0.9611742424242424
Salinas_Var_30_mou,93.83879251417908,0.9315350223832044,Salinas,Var,30,mou,Soil_vinyard_develop,0.977013341906446
Salinas_Var_30_hamida,92.90768349683164,0.921285496934862,Salinas,Var,30,hamida,Soil_vinyard_develop,0.9868315400674482
Salinas_Var_30_li,94.02907868240683,0.9336637513240016,Salinas,Var,30,li,Soil_vinyard_develop,0.98384
Salinas_Var_30_paoletti,92.9668015296791,0.9217623768662844,Salinas,Var,30,paoletti,Soil_vinyard_develop,0.9745884609237654
Salinas_AE1_8_mou,93.58015112047148,0.9286365039831004,Salinas,AE1,8,mou,Soil_vinyard_develop,0.9815468549422336
Salinas_AE1_8_hamida,91.5313417946018,0.905809014496606,Salinas,AE1,8,hamida,Soil_vinyard_develop,0.984235668789809
Salinas_AE1_8_li,94.829019564374,0.9425510710366592,Salinas,AE1,8,li,Soil_vinyard_develop,0.9946868459185316
Salinas_AE1_8_paoletti,91.2690055238412,0.9029114198676996,Salinas,AE1,8,paoletti,Soil_vinyard_develop,0.9821915610460452
Salinas_AE1_15_mou,94.9712723309132,0.944183108711202,Salinas,AE1,15,mou,Soil_vinyard_develop,0.9959716403480503
Salinas_AE1_15_hamida,93.56352417373311,0.9285924614519628,Salinas,AE1,15,hamida,Soil_vinyard_develop,0.995330112721417
Salinas_AE1_15_li,94.97311976943968,0.9441613360558028,Salinas,AE1,15,li,Soil_vinyard_develop,0.9959716403480503
Salinas_AE1_15_paoletti,94.34314323190895,0.9371963934509286,Salinas,AE1,15,paoletti,Soil_vinyard_develop,0.9958105059619723
Salinas_AE1_30_mou,94.97681464649264,0.9441760900285084,Salinas,AE1,30,mou,Soil_vinyard_develop,0.9958105059619723
Salinas_AE1_30_hamida,93.5986255057363,0.9290537788203458,Salinas,AE1,30,hamida,Soil_vinyard_develop,0.9959716403480503
Salinas_AE1_30_li,95.20589702377652,0.9467706153483234,Salinas,AE1,30,li,Soil_vinyard_develop,0.9956507731958762
Salinas_AE1_30_paoletti,94.79022335531783,0.9421548794700946,Salinas,AE1,30,paoletti,Soil_vinyard_develop,0.9953278556468503
Salinas_AE2_8_mou,92.4661456890022,0.916277348462414,Salinas,AE2,8,mou,Soil_vinyard_develop,0.9908227338592819
Salinas_AE2_8_hamida,92.2795543978274,0.9142176522541936,Salinas,AE2,8,hamida,Soil_vinyard_develop,0.9875966494845361
Salinas_AE2_8_li,93.60601525984222,0.928929990418012,Salinas,AE2,8,li,Soil_vinyard_develop,0.9935618863672944
Salinas_AE2_8_paoletti,91.88050767610709,0.9098401349969152,Salinas,AE2,8,paoletti,Soil_vinyard_develop,0.9866323079400869
Salinas_AE2_30_mou,96.00029559016424,0.955579161207324,Salinas,AE2,30,mou,Soil_vinyard_develop,0.995330112721417
Salinas_AE2_30_hamida,95.36662417558055,0.9484968055958858,Salinas,AE2,30,hamida,Soil_vinyard_develop,0.9946894110074026
Salinas_AE2_30_li,95.22621884756784,0.9469561374888926,Salinas,AE2,30,li,Soil_vinyard_develop,0.9954904171364148
Salinas_AE2_30_paoletti,96.56191690221507,0.9618053469973584,Salinas,AE2,30,paoletti,Soil_vinyard_develop,0.9959716403480503
Salinas_PCA_8_mou,95.2853368804153,0.9476512761593476,Salinas,PCA,8,mou,Corn_senesced_green_weeds,0.9677321156773212
Salinas_PCA_8_hamida,94.7089360601526,0.941173536422126,Salinas,PCA,8,hamida,Corn_senesced_green_weeds,0.970785149117468
Salinas_PCA_8_li,95.70101054887398,0.9522562549106768,Salinas,PCA,8,li,Corn_senesced_green_weeds,0.9719597683633039
Salinas_PCA_8_paoletti,95.536588520017,0.9504002056331988,Salinas,PCA,8,paoletti,Corn_senesced_green_weeds,0.9605582524271845
Salinas_PCA_15_mou,88.48861054148423,0.8721885161992068,Salinas,PCA,15,mou,Corn_senesced_green_weeds,0.7789864685592995
Salinas_PCA_15_hamida,94.9915941547045,0.9443423404119878,Salinas,PCA,15,hamida,Corn_senesced_green_weeds,0.9596725288053366
Salinas_PCA_15_li,95.0026787858634,0.9444921032610828,Salinas,PCA,15,li,Corn_senesced_green_weeds,0.9602669093114953
Salinas_PCA_15_paoletti,89.31626300134863,0.8812662249268737,Salinas,PCA,15,paoletti,Corn_senesced_green_weeds,0.8158904109589041
Salinas_PCA_30_mou,95.10613534334644,0.9456496727673,Salinas,PCA,30,mou,Corn_senesced_green_weeds,0.9374430610385667
Salinas_PCA_30_hamida,96.64135675885385,0.96267632087766,Salinas,PCA,30,hamida,Corn_senesced_green_weeds,0.9725609756097561
Salinas_PCA_30_li,96.83349036560809,0.9648137822210732,Salinas,PCA,30,li,Corn_senesced_green_weeds,0.9722476364745349
Salinas_PCA_30_paoletti,93.9126900552384,0.9323513960031672,Salinas,PCA,30,paoletti,Corn_senesced_green_weeds,0.9188781664656213
Salinas_FastICA_8_mou,93.86835153060282,0.9318242369238678,Salinas,FastICA,8,mou,Corn_senesced_green_weeds,0.9611532625189682
Salinas_FastICA_8_hamida,95.10244046629349,0.9455733085609872,Salinas,FastICA,8,hamida,Corn_senesced_green_weeds,0.9640791476407915
Salinas_FastICA_8_li,95.90977110236656,0.954531790966776,Salinas,FastICA,8,li,Corn_senesced_green_weeds,0.969807868252516
Salinas_FastICA_8_paoletti,95.29457407304773,0.9477495638095944,Salinas,FastICA,8,paoletti,Corn_senesced_green_weeds,0.9545870161536117
Salinas_FastICA_15_mou,93.8166232518613,0.9313005228137162,Salinas,FastICA,15,mou,Corn_senesced_green_weeds,0.925
Salinas_FastICA_15_hamida,88.32418851262725,0.8707278764809062,Salinas,FastICA,15,hamida,Corn_senesced_green_weeds,0.8593526210254941
Salinas_FastICA_15_li,20.512109959541096,0.0018075733304797,Salinas,FastICA,15,li,Corn_senesced_green_weeds,0.0
Salinas_FastICA_15_paoletti,97.22884221027546,0.969208371025712,Salinas,FastICA,15,paoletti,Corn_senesced_green_weeds,0.9681044957472661
Salinas_FastICA_30_mou,95.154168745035,0.9461524936593606,Salinas,FastICA,30,mou,Corn_senesced_green_weeds,0.9568367038937519
Salinas_FastICA_30_hamida,96.3956474348316,0.9599492213776504,Salinas,FastICA,30,hamida,Corn_senesced_green_weeds,0.9671132764920828
Salinas_FastICA_30_li,94.40780358033588,0.9377300773567314,Salinas,FastICA,30,li,Corn_senesced_green_weeds,0.9599271402550091
Salinas_FastICA_30_paoletti,95.9374826802638,0.9548742777620608,Salinas,FastICA,30,paoletti,Corn_senesced_green_weeds,0.9527294906983836
Salinas_UMAP_8_mou,93.9348593175562,0.9326736905964113,Salinas,UMAP,8,mou,Corn_senesced_green_weeds,0.9654754694124773
Salinas_UMAP_8_hamida,93.30118790297252,0.9255839170018192,Salinas,UMAP,8,hamida,Corn_senesced_green_weeds,0.9571126547870734
Salinas_UMAP_8_li,94.1547045022077,0.9350994369328772,Salinas,UMAP,8,li,Corn_senesced_green_weeds,0.9660914320314865
Salinas_UMAP_8_paoletti,93.7519629034344,0.930556356695755,Salinas,UMAP,8,paoletti,Corn_senesced_green_weeds,0.9716808769792935
Salinas_UMAP_15_mou,93.89421566997358,0.932229212619754,Salinas,UMAP,15,mou,Corn_senesced_green_weeds,0.9707762557077626
Salinas_UMAP_15_hamida,93.36769568992592,0.9263897457968892,Salinas,UMAP,15,hamida,Corn_senesced_green_weeds,0.9640243902439024
Salinas_UMAP_15_li,94.1879583956844,0.9354039327931938,Salinas,UMAP,15,li,Corn_senesced_green_weeds,0.9725609756097561
Salinas_UMAP_15_paoletti,94.3708548098062,0.9374766539755214,Salinas,UMAP,15,paoletti,Corn_senesced_green_weeds,0.9722560975609756
Salinas_UMAP_30_mou,94.73849507657631,0.9415900603134754,Salinas,UMAP,30,mou,Corn_senesced_green_weeds,0.9725776965265083
Salinas_UMAP_30_hamida,94.1657891333666,0.9351507248433109,Salinas,UMAP,30,hamida,Corn_senesced_green_weeds,0.9719853836784409
Salinas_UMAP_30_li,95.04147499491954,0.9449184106202076,Salinas,UMAP,30,li,Corn_senesced_green_weeds,0.9734675205855444
Salinas_UMAP_30_paoletti,94.82532468732104,0.9425599703655174,Salinas,UMAP,30,paoletti,Corn_senesced_green_weeds,0.9737644905430141
Salinas_DiffMaps_8_mou,89.43449906704355,0.8824667523976196,Salinas,DiffMaps,8,mou,Corn_senesced_green_weeds,0.8225672303853618
Salinas_DiffMaps_8_hamida,78.18914075634133,0.7551974583815915,Salinas,DiffMaps,8,hamida,Corn_senesced_green_weeds,0.6136680613668062
Salinas_DiffMaps_8_li,81.34826063662732,0.7922229064897727,Salinas,DiffMaps,8,li,Corn_senesced_green_weeds,0.7287773625200213
Salinas_DiffMaps_8_paoletti,88.65672744739419,0.8741308363001258,Salinas,DiffMaps,8,paoletti,Corn_senesced_green_weeds,0.8456050228310502
Salinas_DiffMaps_15_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,mou,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_15_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,hamida,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_15_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,li,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_15_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,15,paoletti,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_30_mou,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,mou,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_30_hamida,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,hamida,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_30_li,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,li,Corn_senesced_green_weeds,0.0
Salinas_DiffMaps_30_paoletti,20.512109959541096,0.0018075733304797,Salinas,DiffMaps,30,paoletti,Corn_senesced_green_weeds,0.0
Salinas_SOM_8_mou,88.8839623861516,0.8763875674161427,Salinas,SOM,8,mou,Corn_senesced_green_weeds,0.7282891315652626
Salinas_SOM_8_hamida,90.06632304310074,0.8895232398540588,Salinas,SOM,8,hamida,Corn_senesced_green_weeds,0.7779569892473118
Salinas_SOM_8_li,87.92329435238042,0.865799674621665,Salinas,SOM,8,li,Corn_senesced_green_weeds,0.6534572287510249
Salinas_SOM_8_paoletti,81.80827282972159,0.7970278214960465,Salinas,SOM,8,paoletti,Corn_senesced_green_weeds,0.5806815617242157
Salinas_SOM_15_mou,92.02276044264627,0.9112622478234128,Salinas,SOM,15,mou,Corn_senesced_green_weeds,0.7845016429353778
Salinas_SOM_15_hamida,94.13438267841636,0.9347639168772374,Salinas,SOM,15,hamida,Corn_senesced_green_weeds,0.8510697415948875
Salinas_SOM_15_li,93.41018677603503,0.9268432383698966,Salinas,SOM,15,li,Corn_senesced_green_weeds,0.8429703551511594
Salinas_SOM_15_paoletti,93.10905429621828,0.9233548332143872,Salinas,SOM,15,paoletti,Corn_senesced_green_weeds,0.79631136425278
Salinas_SOM_30_mou,92.73956659092168,0.919268121583719,Salinas,SOM,30,mou,Corn_senesced_green_weeds,0.8733674048835889
Salinas_SOM_30_hamida,95.08950839660812,0.9453859484448108,Salinas,SOM,30,hamida,Corn_senesced_green_weeds,0.9590163934426229
Salinas_SOM_30_li,95.14308411387611,0.9460446680525728,Salinas,SOM,30,li,Corn_senesced_green_weeds,0.9400826446280992
Salinas_SOM_30_paoletti,93.07764784126807,0.9231241013751774,Salinas,SOM,30,paoletti,Corn_senesced_green_weeds,0.8838222480395005
Salinas_Corr_8_mou,92.37007888562508,0.9154133729330411,Salinas,Corr,8,mou,Corn_senesced_green_weeds,0.9293233082706767
Salinas_Corr_8_hamida,90.12359363742172,0.8903916569105753,Salinas,Corr,8,hamida,Corn_senesced_green_weeds,0.9311885612153709
Salinas_Corr_8_li,91.22651443773208,0.9026163289470336,Salinas,Corr,8,li,Corn_senesced_green_weeds,0.9519902765116985
Salinas_Corr_8_paoletti,89.05207929206156,0.8784548908152184,Salinas,Corr,8,paoletti,Corn_senesced_green_weeds,0.8637844240450103
Salinas_Corr_15_mou,88.70845572613571,0.8750516170601198,Salinas,Corr,15,mou,Corn_senesced_green_weeds,0.8812170860152135
Salinas_Corr_15_hamida,91.86018585231577,0.909412348836505,Salinas,Corr,15,hamida,Corn_senesced_green_weeds,0.9468408262454435
